Local Time,Timestamp,kWh del int,kWh rec int,Vll avg,kVARh Q1 int,kVARh Q2 int,kVARh Q3 int,kVARh Q4 int
2023-Oct-01 00:15:00.000,2023-Oct-01 05:15:00.000,5497.648926,0,137789.4375,294.7580261,0,0,0
2023-Oct-01 00:30:00.000,2023-Oct-01 05:30:00.000,6121.516602,0,137849.4531,217.8823242,0,0,0
2023-Oct-01 00:45:00.000,2023-Oct-01 05:45:00.000,6272.798828,0,137473.5938,233.4407654,0,0,0
2023-Oct-01 01:00:00.000,2023-Oct-01 06:00:00.000,5260.05127,0,137858.6719,386.8062134,0,0,0
2023-Oct-01 01:15:00.000,2023-Oct-01 06:15:00.000,5534.373047,0,137602.7344,341.0384216,0,0,0
2023-Oct-01 01:30:00.000,2023-Oct-01 06:30:00.000,6009.520996,0,137665.2813,264.671814,0,0,0
2023-Oct-01 01:45:00.000,2023-Oct-01 06:45:00.000,5622.11084,0,137796.8594,269.4620667,0,0,0
2023-Oct-01 02:00:00.000,2023-Oct-01 07:00:00.000,5292.602051,0,137943.0469,253.9868622,0,0,0
2023-Oct-01 02:15:00.000,2023-Oct-01 07:15:00.000,5966.888184,0,137962.4219,161.6968689,0,0,0.078984544
2023-Oct-01 02:30:00.000,2023-Oct-01 07:30:00.000,5694.736816,0,138132.7188,166.6791992,0,0,0.563661218
2023-Oct-01 02:45:00.000,2023-Oct-01 07:45:00.000,4723.096191,0,138346.9844,316.7723389,0,0,0
2023-Oct-01 03:00:00.000,2023-Oct-01 08:00:00.000,5537.578613,0,137856.9844,247.8242035,0,0,0
2023-Oct-01 03:15:00.000,2023-Oct-01 08:15:00.000,5469.55127,0,137889.0781,203.2915344,0,0,0.346424818
2023-Oct-01 03:30:00.000,2023-Oct-01 08:30:00.000,4614.788574,0,137822.3594,327.2284546,0,0,0
2023-Oct-01 03:45:00.000,2023-Oct-01 08:45:00.000,5887.606445,0,138030.875,155.649353,0,0,0.019194307
2023-Oct-01 04:00:00.000,2023-Oct-01 09:00:00.000,5227.659668,0,137937.25,204.7794647,0,0,0.089096166
2023-Oct-01 04:15:00.000,2023-Oct-01 09:15:00.000,4942.084473,0,137847.9844,268.4197083,0,0,0
2023-Oct-01 04:30:00.000,2023-Oct-01 09:30:00.000,5297.87207,0,137914.2656,258.2708435,0,0,0
2023-Oct-01 04:45:00.000,2023-Oct-01 09:45:00.000,4821.29834,0,137898.9063,307.8739319,0,0,0
2023-Oct-01 05:00:00.000,2023-Oct-01 10:00:00.000,5604.825684,0,138009.0938,171.3148499,0,0,0.057611678
2023-Oct-01 05:15:00.000,2023-Oct-01 10:15:00.000,5004.328613,0,137839.2344,252.6947021,0,0,0.010040791
2023-Oct-01 05:30:00.000,2023-Oct-01 10:30:00.000,4917.586914,0,138036.6875,216.0820007,0,0,0
2023-Oct-01 05:45:00.000,2023-Oct-01 10:45:00.000,5226.818359,0,138399.6406,133.9685974,0,0,3.235488176
2023-Oct-01 06:00:00.000,2023-Oct-01 11:00:00.000,4938.986816,0,138276.3594,102.4008102,0,0,2.636098862
2023-Oct-01 06:15:00.000,2023-Oct-01 11:15:00.000,4939.517578,0,138922.8594,11.87451744,0,0,68.08142853
2023-Oct-01 06:30:00.000,2023-Oct-01 11:30:00.000,5308.265137,0,139109.9063,0,0,0,300.4412537
2023-Oct-01 06:45:00.000,2023-Oct-01 11:45:00.000,4820.687012,0,139172.625,0,0,0,389.274231
2023-Oct-01 07:00:00.000,2023-Oct-01 12:00:00.000,4518.129883,0,139344.8125,0,0,0,402.5719299
2023-Oct-01 07:15:00.000,2023-Oct-01 12:15:00.000,4491.041992,0,138937.8438,0,0,0,283.3044739
2023-Oct-01 07:30:00.000,2023-Oct-01 12:30:00.000,4893.143066,0,139147.4531,0,0,0,331.7888184
2023-Oct-01 07:45:00.000,2023-Oct-01 12:45:00.000,4891.399414,0,139246.3125,0,0,0,435.1511536
2023-Oct-01 08:00:00.000,2023-Oct-01 13:00:00.000,4477.22168,0,139235.9375,0,0,0,402.6380005
2023-Oct-01 08:15:00.000,2023-Oct-01 13:15:00.000,4057.311035,0,138953.3125,0.179827929,0,0,249.5358124
2023-Oct-01 08:30:00.000,2023-Oct-01 13:30:00.000,4285.544434,0,138823.3281,0.431046009,0,0,164.5776367
2023-Oct-01 08:45:00.000,2023-Oct-01 13:45:00.000,4123.924805,0,138968.9375,4.179159164,0,0,125.3586578
2023-Oct-01 09:00:00.000,2023-Oct-01 14:00:00.000,4100.162109,0,138426.875,1.809677124,0,0,104.1481171
2023-Oct-01 09:15:00.000,2023-Oct-01 14:15:00.000,4390.71875,0,138536.2656,2.636346817,0,0,79.56738281
2023-Oct-01 09:30:00.000,2023-Oct-01 14:30:00.000,4541.579102,0,138623.6563,13.23114395,0,0,39.87622452
2023-Oct-01 09:45:00.000,2023-Oct-01 14:45:00.000,4330.260254,0,138366,49.32443237,0,0,11.09404469
2023-Oct-01 10:00:00.000,2023-Oct-01 15:00:00.000,4104.384277,0,138293.8281,56.9684906,0,0,16.9146328
2023-Oct-01 10:15:00.000,2023-Oct-01 15:15:00.000,4880.164063,0,138326.2656,10.28561497,0,0,53.93085861
2023-Oct-01 10:30:00.000,2023-Oct-01 15:30:00.000,4631.72168,0,138399.0625,17.19173431,0,0,26.55166245
2023-Oct-01 10:45:00.000,2023-Oct-01 15:45:00.000,5112.39502,0,138437.3438,8.904275894,0,0,49.08359909
2023-Oct-01 11:00:00.000,2023-Oct-01 16:00:00.000,4974.080078,0,138322.0313,19.45027924,0,0,28.1685524
2023-Oct-01 11:15:00.000,2023-Oct-01 16:15:00.000,4481.197754,0,138814.7031,56.94074249,0,0,4.319663525
2023-Oct-01 11:30:00.000,2023-Oct-01 16:30:00.000,5125.614258,0,138329.5938,33.82062531,0,0,23.27661896
2023-Oct-01 11:45:00.000,2023-Oct-01 16:45:00.000,4530.503906,0,138457.6875,79.47338104,0,0,2.04934597
2023-Oct-01 12:00:00.000,2023-Oct-01 17:00:00.000,5032.842285,0,138469.0625,16.8562355,0,0,37.00638199
2023-Oct-01 12:15:00.000,2023-Oct-01 17:15:00.000,4757.526367,0,138473.7969,59.44102859,0,0,8.10890007
2023-Oct-01 12:30:00.000,2023-Oct-01 17:30:00.000,4433.784668,0,138327.75,77.67696381,0,0,4.834087372
2023-Oct-01 12:45:00.000,2023-Oct-01 17:45:00.000,4855.173828,0,138614.8281,27.40842247,0,0,19.01254463
2023-Oct-01 13:00:00.000,2023-Oct-01 18:00:00.000,5193.890625,0,138494.5313,3.585306883,0,0,76.87773132
2023-Oct-01 13:15:00.000,2023-Oct-01 18:15:00.000,4750.820313,0,138593.9844,0.926206231,0,0,151.0842438
2023-Oct-01 13:30:00.000,2023-Oct-01 18:30:00.000,4589.355469,0,138675.5,13.19304657,0,0,73.2851181
2023-Oct-01 13:45:00.000,2023-Oct-01 18:45:00.000,4596.001465,0,138458.8281,16.34295845,0,0,39.62161255
2023-Oct-01 14:00:00.000,2023-Oct-01 19:00:00.000,4866.769043,0,138390.4375,12.79144955,0,0,44.13483047
2023-Oct-01 14:15:00.000,2023-Oct-01 19:15:00.000,4756.15625,0,138583.8125,15.00883198,0,0,32.72397614
2023-Oct-01 14:30:00.000,2023-Oct-01 19:30:00.000,4827.472656,0,138373.9063,9.289927483,0,0,42.004776
2023-Oct-01 14:45:00.000,2023-Oct-01 19:45:00.000,4880.675781,0,138403.9844,40.20218658,0,0,20.95467567
2023-Oct-01 15:00:00.000,2023-Oct-01 20:00:00.000,4556.751465,0,138456.6875,33.88943481,0,0,10.19902897
2023-Oct-01 15:15:00.000,2023-Oct-01 20:15:00.000,4943.212402,0,138316.2813,40.49757767,0,0,22.0718956
2023-Oct-01 15:30:00.000,2023-Oct-01 20:30:00.000,5354.67334,0,138425.0938,21.48362541,0,0,30.37561417
2023-Oct-01 15:45:00.000,2023-Oct-01 20:45:00.000,4598.757324,0,138126.75,68.77502441,0,0,5.736005783
2023-Oct-01 16:00:00.000,2023-Oct-01 21:00:00.000,5357.411621,0,137866.7344,179.4158936,0,0,0.00940781
2023-Oct-01 16:15:00.000,2023-Oct-01 21:15:00.000,4309.663086,0,137913.1875,332.4888306,0,0,0
2023-Oct-01 16:30:00.000,2023-Oct-01 21:30:00.000,4338.010254,0,137872.7188,288.5790405,0,0,0
2023-Oct-01 16:45:00.000,2023-Oct-01 21:45:00.000,5086.513184,0,137752.8906,304.6928101,0,0,0
2023-Oct-01 17:00:00.000,2023-Oct-01 22:00:00.000,4681.455078,0,138390.2969,192.1562653,0,0,1.2615695
2023-Oct-01 17:15:00.000,2023-Oct-01 22:15:00.000,3850.556396,0,138474.6563,127.4863586,0,0,0.008627078
2023-Oct-01 17:30:00.000,2023-Oct-01 22:30:00.000,4588.654297,0,138089.8438,114.9736633,0,0,0.355016202
2023-Oct-01 17:45:00.000,2023-Oct-01 22:45:00.000,5166.304688,0,137981.3281,147.8546906,0,0,0
2023-Oct-01 18:00:00.000,2023-Oct-01 23:00:00.000,4244.685547,0,137904.4688,342.5027161,0,0,0
2023-Oct-01 18:15:00.000,2023-Oct-01 23:15:00.000,4728.669434,0,137903.8906,413.1251831,0,0,0
2023-Oct-01 18:30:00.000,2023-Oct-01 23:30:00.000,4977.246094,0,137660.75,359.7218628,0,0,0
2023-Oct-01 18:45:00.000,2023-Oct-01 23:45:00.000,4378.849121,0,137574.7969,435.1216431,0,0,0
2023-Oct-01 19:00:00.000,2023-Oct-02 00:00:00.000,4472.858887,0,137501.1563,467.6314087,0,0,0
2023-Oct-01 19:15:00.000,2023-Oct-02 00:15:00.000,4987.758789,0,137681.8438,421.8068237,0,0,0
2023-Oct-01 19:30:00.000,2023-Oct-02 00:30:00.000,4843.787109,0,137481.6875,455.4241943,0,0,0
2023-Oct-01 19:45:00.000,2023-Oct-02 00:45:00.000,4525.057129,0,137492.2969,525.7320557,0,0,0
2023-Oct-01 20:00:00.000,2023-Oct-02 01:00:00.000,4787.333008,0,137457.6875,475.8800964,0,0,0
2023-Oct-01 20:15:00.000,2023-Oct-02 01:15:00.000,5091.771484,0,137335.6406,509.5794067,0,0,0
2023-Oct-01 20:30:00.000,2023-Oct-02 01:30:00.000,4336.375977,0,137405.1563,611.5175781,0,0,0
2023-Oct-01 20:45:00.000,2023-Oct-02 01:45:00.000,4893.474121,0,137470.9844,517.7961426,0,0,0
2023-Oct-01 21:00:00.000,2023-Oct-02 02:00:00.000,5235.736328,0,137616.8906,447.7953491,0,0,0
2023-Oct-01 21:15:00.000,2023-Oct-02 02:15:00.000,4830.828613,0,137565.0469,506.1405334,0,0,0
2023-Oct-01 21:30:00.000,2023-Oct-02 02:30:00.000,4655.005859,0,137549.625,467.5249023,0,0,0
2023-Oct-01 21:45:00.000,2023-Oct-02 02:45:00.000,5240.429199,0,137838.3906,315.2530212,0,0,0
2023-Oct-01 22:00:00.000,2023-Oct-02 03:00:00.000,4983.30127,0,137926.1563,291.8113098,0,0,0
2023-Oct-01 22:15:00.000,2023-Oct-02 03:15:00.000,4989.246582,0,138116.0625,192.3027802,0,0,0.492443979
2023-Oct-01 22:30:00.000,2023-Oct-02 03:30:00.000,5341.239746,0,138249.4219,72.59662628,0,0,0.861517668
2023-Oct-01 22:45:00.000,2023-Oct-02 03:45:00.000,5352.774902,0,138512.0469,27.45795822,0,0,19.56895065
2023-Oct-01 23:00:00.000,2023-Oct-02 04:00:00.000,5360.471191,0,137443.0781,64.53622437,0,0,12.73622036
2023-Oct-01 23:15:00.000,2023-Oct-02 04:15:00.000,5438.83252,0,138333.1406,76.90454865,0,0,4.336976051
2023-Oct-01 23:30:00.000,2023-Oct-02 04:30:00.000,5506.966797,0,138551.9688,61.84646606,0,0,6.364242077
2023-Oct-01 23:45:00.000,2023-Oct-02 04:45:00.000,5558.746094,0,138356.0938,14.84823322,0,0,33.77210617
2023-Oct-02 00:00:00.000,2023-Oct-02 05:00:00.000,5948.978027,0,138088,6.948296547,0,0,57.0201683
2023-Oct-02 00:15:00.000,2023-Oct-02 05:15:00.000,5885.702637,0,138125.4063,5.304095745,0,0,52.79977417
2023-Oct-02 00:30:00.000,2023-Oct-02 05:30:00.000,3743.476318,0,137948.1094,231.2697296,0,0,6.990210533
2023-Oct-02 00:45:00.000,2023-Oct-02 05:45:00.000,4819.708496,0,138047.2031,196.1376038,0,0,0.610592008
2023-Oct-02 01:00:00.000,2023-Oct-02 06:00:00.000,5196.550781,0,138175.0469,132.3776855,0,0,1.590724468
2023-Oct-02 01:15:00.000,2023-Oct-02 06:15:00.000,5539.825684,0,138477.8438,58.61475372,0,0,5.910529613
2023-Oct-02 01:30:00.000,2023-Oct-02 06:30:00.000,4609.772949,0,138193.0156,136.207428,0,0,2.072392941
2023-Oct-02 01:45:00.000,2023-Oct-02 06:45:00.000,4708.884766,0,138088.9375,183.94104,0,0,0.894264638
2023-Oct-02 02:00:00.000,2023-Oct-02 07:00:00.000,5640.985352,0,137916.9063,101.7771835,0,0,3.136219263
2023-Oct-02 02:15:00.000,2023-Oct-02 07:15:00.000,4949.212402,0,138187.8594,149.8088989,0,0,0.477923483
2023-Oct-02 02:30:00.000,2023-Oct-02 07:30:00.000,4405.788086,0,138253.3438,179.5297699,0,0,0.001015872
2023-Oct-02 02:45:00.000,2023-Oct-02 07:45:00.000,5041.888672,0,138159.9375,102.3912582,0,0,1.122650027
2023-Oct-02 03:00:00.000,2023-Oct-02 08:00:00.000,5079.546875,0,138387.0156,61.88239288,0,0,2.853076935
2023-Oct-02 03:15:00.000,2023-Oct-02 08:15:00.000,5069.87207,0,138507.7344,17.10091591,0,0,18.83473015
2023-Oct-02 03:30:00.000,2023-Oct-02 08:30:00.000,4838.123535,0,138324.9063,58.47313309,0,0,16.80821228
2023-Oct-02 03:45:00.000,2023-Oct-02 08:45:00.000,4172.052734,0,138394.8906,116.7054214,0,0,0.782549679
2023-Oct-02 04:00:00.000,2023-Oct-02 09:00:00.000,5444.678711,0,138364.3906,37.83429337,0,0,8.647683144
2023-Oct-02 04:15:00.000,2023-Oct-02 09:15:00.000,5010.867188,0,138038.5469,168.0896606,0,0,0.832700312
2023-Oct-02 04:30:00.000,2023-Oct-02 09:30:00.000,4362.138672,0,138056.1875,265.8057861,0,0,0
2023-Oct-02 04:45:00.000,2023-Oct-02 09:45:00.000,4964.647949,0,137867.7656,190.6421204,0,0,0.140040755
2023-Oct-02 05:00:00.000,2023-Oct-02 10:00:00.000,5415.467285,0,138125.2656,132.8820343,0,0,0.811287344
2023-Oct-02 05:15:00.000,2023-Oct-02 10:15:00.000,5169.461914,0,137998.2344,177.0645294,0,0,0.002709705
2023-Oct-02 05:30:00.000,2023-Oct-02 10:30:00.000,4916.734863,0,138206.4375,199.0905762,0,0,0.132015392
2023-Oct-02 05:45:00.000,2023-Oct-02 10:45:00.000,4549.178223,0,138231.625,193.8030396,0,0,0.128645092
2023-Oct-02 06:00:00.000,2023-Oct-02 11:00:00.000,5614.066406,0,138284.2344,30.24071503,0,0,16.38976097
2023-Oct-02 06:15:00.000,2023-Oct-02 11:15:00.000,5902.760254,0,138327.5469,8.109582901,0,0,68.10862732
2023-Oct-02 06:30:00.000,2023-Oct-02 11:30:00.000,6202.61084,0,138301.8281,1.540742397,0,0,98.12812042
2023-Oct-02 06:45:00.000,2023-Oct-02 11:45:00.000,5636.605469,0,138580.8438,1.445960283,0,0,120.9148788
2023-Oct-02 07:00:00.000,2023-Oct-02 12:00:00.000,5285.909668,0,138725.7188,1.252990961,0,0,138.9566803
2023-Oct-02 07:15:00.000,2023-Oct-02 12:15:00.000,6244.35791,0,138870.2969,0.59540987,0,0,232.1068268
2023-Oct-02 07:30:00.000,2023-Oct-02 12:30:00.000,3768.111572,0,138700.9688,58.26466751,0,0,50.95266342
2023-Oct-02 07:45:00.000,2023-Oct-02 12:45:00.000,6064.439941,0,138560.5781,0.226146728,0,0,248.3917999
2023-Oct-02 08:00:00.000,2023-Oct-02 13:00:00.000,5144.459473,0,138533.9531,13.35340881,0,0,110.5019836
2023-Oct-02 08:15:00.000,2023-Oct-02 13:15:00.000,3711.239258,0,138466.3438,113.2339172,0,0,2.304671764
2023-Oct-02 08:30:00.000,2023-Oct-02 13:30:00.000,4342.748047,0,138310,106.1947327,0,0,2.195082188
2023-Oct-02 08:45:00.000,2023-Oct-02 13:45:00.000,4551.402344,0,138616.9844,27.11847115,0,0,35.539814
2023-Oct-02 09:00:00.000,2023-Oct-02 14:00:00.000,3830.119873,0,138459.5156,60.20506287,0,0,4.397438049
2023-Oct-02 09:15:00.000,2023-Oct-02 14:15:00.000,4676.119141,0,138482.3281,26.54965019,0,0,16.83730698
2023-Oct-02 09:30:00.000,2023-Oct-02 14:30:00.000,3940.081543,0,138651.25,88.87687683,0,0,4.700768471
2023-Oct-02 09:45:00.000,2023-Oct-02 14:45:00.000,4192.660645,0,138577.4219,60.6906395,0,0,2.565931082
2023-Oct-02 10:00:00.000,2023-Oct-02 15:00:00.000,4273.296875,0,138536.1719,72.2256012,0,0,2.203631163
2023-Oct-02 10:15:00.000,2023-Oct-02 15:15:00.000,4359.660156,0,138440.6875,80.20526886,0,0,2.560898781
2023-Oct-02 10:30:00.000,2023-Oct-02 15:30:00.000,4135.640137,0,138371.1875,114.2910614,0,0,0.222030595
2023-Oct-02 10:45:00.000,2023-Oct-02 15:45:00.000,4297.80127,0,138067.7656,110.2854919,0,0,0.890830398
2023-Oct-02 11:00:00.000,2023-Oct-02 16:00:00.000,4364.537109,0,138118.3438,157.249054,0,0,2.710291386
2023-Oct-02 11:15:00.000,2023-Oct-02 16:15:00.000,4199.464844,0,138258.0625,161.1345978,0,0,0.001787557
2023-Oct-02 11:30:00.000,2023-Oct-02 16:30:00.000,4351.675781,0,138200.3125,156.6804199,0,0,0.256853819
2023-Oct-02 11:45:00.000,2023-Oct-02 16:45:00.000,4509.793457,0,138309.2344,69.68108368,0,0,5.92467308
2023-Oct-02 12:00:00.000,2023-Oct-02 17:00:00.000,4649.532715,0,138412,28.62681961,0,0,11.35057831
2023-Oct-02 12:15:00.000,2023-Oct-02 17:15:00.000,5288.816406,0,138738.2031,0.874389768,0,0,160.2871399
2023-Oct-02 12:30:00.000,2023-Oct-02 17:30:00.000,5467.387207,0,138663.3906,0.575489581,0,0,249.8478851
2023-Oct-02 12:45:00.000,2023-Oct-02 17:45:00.000,4628.626465,0,138713.3594,0.205995873,0,0,159.4877014
2023-Oct-02 13:00:00.000,2023-Oct-02 18:00:00.000,5509.274902,0,138925.7813,0,0,0,276.5341187
2023-Oct-02 13:15:00.000,2023-Oct-02 18:15:00.000,4881.286133,0,138768.4531,0.269201487,0,0,253.5674286
2023-Oct-02 13:30:00.000,2023-Oct-02 18:30:00.000,4773.062012,0,138802.375,0.14103733,0,0,207.9962006
2023-Oct-02 13:45:00.000,2023-Oct-02 18:45:00.000,4940.320313,0,138669.75,0.534067154,0,0,146.2236938
2023-Oct-02 14:00:00.000,2023-Oct-02 19:00:00.000,5013.446777,0,138409.0781,0.66676867,0,0,90.72106934
2023-Oct-02 14:15:00.000,2023-Oct-02 19:15:00.000,4580.638672,0,138198.9531,88.89821625,0,0,6.636331081
2023-Oct-02 14:30:00.000,2023-Oct-02 19:30:00.000,4691.410156,0,138303.3281,89.70343781,0,0,2.798820496
2023-Oct-02 14:45:00.000,2023-Oct-02 19:45:00.000,5015.612793,0,138243.3438,80.74267578,0,0,0.931427002
2023-Oct-02 15:00:00.000,2023-Oct-02 20:00:00.000,5050.348145,0,138330.0313,89.37229919,0,0,3.969986439
2023-Oct-02 15:15:00.000,2023-Oct-02 20:15:00.000,4165.089355,0,138135.4688,184.345993,0,0,0.352689594
2023-Oct-02 15:30:00.000,2023-Oct-02 20:30:00.000,4518.947754,0,138193.6875,176.2176361,0,0,0
2023-Oct-02 15:45:00.000,2023-Oct-02 20:45:00.000,4681.606934,0,138082.3594,209.1362305,0,0,0
2023-Oct-02 16:00:00.000,2023-Oct-02 21:00:00.000,4702.677246,0,138316.4844,126.2622604,0,0,0.08576142
2023-Oct-02 16:15:00.000,2023-Oct-02 21:15:00.000,4541.833008,0,138112.3594,103.4407501,0,0,0.620964825
2023-Oct-02 16:30:00.000,2023-Oct-02 21:30:00.000,4380.202148,0,138306.6094,152.6994324,0,0,0
2023-Oct-02 16:45:00.000,2023-Oct-02 21:45:00.000,4888.655273,0,138066.125,61.71047592,0,0,6.465515137
2023-Oct-02 17:00:00.000,2023-Oct-02 22:00:00.000,5326.458496,0,137731.3125,208.6870575,0,0,0.000861061
2023-Oct-02 17:15:00.000,2023-Oct-02 22:15:00.000,5767.39209,0,137674.5781,218.9644775,0,0,0
2023-Oct-02 17:30:00.000,2023-Oct-02 22:30:00.000,6211.235352,0,137028.5781,453.5245056,0,0,0
2023-Oct-02 17:45:00.000,2023-Oct-02 22:45:00.000,6317.020508,0,137601.5313,353.9779358,0,0,0
2023-Oct-02 18:00:00.000,2023-Oct-02 23:00:00.000,6342.26709,0,137918.9063,144.7779388,0,0,0.116241567
2023-Oct-02 18:15:00.000,2023-Oct-02 23:15:00.000,6929.441895,0,137923.2813,42.97611618,0,0,7.175961018
2023-Oct-02 18:30:00.000,2023-Oct-02 23:30:00.000,6860.001953,0,137981.6719,21.97559738,0,0,13.4124279
2023-Oct-02 18:45:00.000,2023-Oct-02 23:45:00.000,6807.159668,0,138040.2188,6.41276741,0,0,70.60090637
2023-Oct-02 19:00:00.000,2023-Oct-03 00:00:00.000,7384.271973,0,138194.8594,5.687902927,0,0,112.7783508
2023-Oct-02 19:15:00.000,2023-Oct-03 00:15:00.000,7366.164551,0,138522.8594,38.3053894,0,0,208.5254822
2023-Oct-02 19:30:00.000,2023-Oct-03 00:30:00.000,7259.328125,0,138480.3125,0,0,0,333.1304626
2023-Oct-02 19:45:00.000,2023-Oct-03 00:45:00.000,6700.736328,0,138492.0469,1.614051938,0,0,302.4901428
2023-Oct-02 20:00:00.000,2023-Oct-03 01:00:00.000,6131.802246,0,138545.6563,0.083645128,0,0,336.3788757
2023-Oct-02 20:15:00.000,2023-Oct-03 01:15:00.000,6465.592773,0,138630.5313,0,0,0,365.1454163
2023-Oct-02 20:30:00.000,2023-Oct-03 01:30:00.000,5969.577637,0,138533.2344,0,0,0,350.3426819
2023-Oct-02 20:45:00.000,2023-Oct-03 01:45:00.000,6439.355469,0,138628.5,0,0,0,413.5391541
2023-Oct-02 21:00:00.000,2023-Oct-03 02:00:00.000,5903.702148,0,138673.8125,0,0,0,389.6283875
2023-Oct-02 21:15:00.000,2023-Oct-03 02:15:00.000,6123.925781,0,138488.6406,0,0,0,400.0506897
2023-Oct-02 21:30:00.000,2023-Oct-03 02:30:00.000,5857.253906,0,138547.7969,0.620079219,0,0,211.5356903
2023-Oct-02 21:45:00.000,2023-Oct-03 02:45:00.000,6289.5625,0,138635.4375,0.257018715,0,0,282.5299988
2023-Oct-02 22:00:00.000,2023-Oct-03 03:00:00.000,5798.949219,0,138448.7656,28.77889061,0,0,103.8809662
2023-Oct-02 22:15:00.000,2023-Oct-03 03:15:00.000,6608.444336,0,138370.4219,9.221598625,0,0,161.291626
2023-Oct-02 22:30:00.000,2023-Oct-03 03:30:00.000,6858.794434,0,138498.5625,4.498811722,0,0,195.1759033
2023-Oct-02 22:45:00.000,2023-Oct-03 03:45:00.000,7481.72168,0,138613.9375,1.624411583,0,0,393.4863586
2023-Oct-02 23:00:00.000,2023-Oct-03 04:00:00.000,7017.755859,0,138572.2344,2.017555952,0,0,353.7816467
2023-Oct-02 23:15:00.000,2023-Oct-03 04:15:00.000,7549.884277,0,138686.9219,0.614858568,0,0,407.5132751
2023-Oct-02 23:30:00.000,2023-Oct-03 04:30:00.000,7313.70752,0,138708.4219,1.177542806,0,0,629.7514648
2023-Oct-02 23:45:00.000,2023-Oct-03 04:45:00.000,7577.884766,0,138756.9844,0,0,0,697.6912231
2023-Oct-03 00:00:00.000,2023-Oct-03 05:00:00.000,7987.623047,0,138530.0781,0,0,0,800.057373
2023-Oct-03 00:15:00.000,2023-Oct-03 05:15:00.000,7903.295898,0,138841.7656,1.197213411,0,0,639.0158691
2023-Oct-03 00:30:00.000,2023-Oct-03 05:30:00.000,8177.611328,0,138637.875,0,0,0,715.2235107
2023-Oct-03 00:45:00.000,2023-Oct-03 05:45:00.000,7869.84668,0,138667.3594,0.063376933,0,0,701.7510986
2023-Oct-03 01:00:00.000,2023-Oct-03 06:00:00.000,7316.258301,0,138912.4844,0.016544361,0,0,702.7539063
2023-Oct-03 01:15:00.000,2023-Oct-03 06:15:00.000,7546.295898,0,138939.2969,0,0,0,804.699707
2023-Oct-03 01:30:00.000,2023-Oct-03 06:30:00.000,7755.172852,0,138941.625,0,0,0,874.3015747
2023-Oct-03 01:45:00.000,2023-Oct-03 06:45:00.000,7056.356445,0,139117.9844,0,0,0,814.5025635
2023-Oct-03 02:00:00.000,2023-Oct-03 07:00:00.000,7502.127441,0,139035.7656,0,0,0,875.5068359
2023-Oct-03 02:15:00.000,2023-Oct-03 07:15:00.000,7476.668457,0,139116.9844,0,0,0,896.5358887
2023-Oct-03 02:30:00.000,2023-Oct-03 07:30:00.000,6836.779297,0,139002.6875,0,0,0,886.7507935
2023-Oct-03 02:45:00.000,2023-Oct-03 07:45:00.000,7631.864258,0,139033.4219,0,0,0,906.2778931
2023-Oct-03 03:00:00.000,2023-Oct-03 08:00:00.000,6708.152344,0,139053.9844,0,0,0,870.5227661
2023-Oct-03 03:15:00.000,2023-Oct-03 08:15:00.000,7720.068848,0,139025.1406,0,0,0,933.1260986
2023-Oct-03 03:30:00.000,2023-Oct-03 08:30:00.000,6029.227539,0,139005.8438,0,0,0,757.0803223
2023-Oct-03 03:45:00.000,2023-Oct-03 08:45:00.000,6371.110352,0,139019.0156,0,0,0,872.7329712
2023-Oct-03 04:00:00.000,2023-Oct-03 09:00:00.000,5999.50293,0,139086.4219,0,0,0,865.2078247
2023-Oct-03 04:15:00.000,2023-Oct-03 09:15:00.000,5780.017578,0,138466.9375,2.861463308,0,0,610.996521
2023-Oct-03 04:30:00.000,2023-Oct-03 09:30:00.000,6164.911621,0,138465.6875,8.911171913,0,0,192.1665344
2023-Oct-03 04:45:00.000,2023-Oct-03 09:45:00.000,5075.369629,0,138384.7813,30.49769211,0,0,120.8500595
2023-Oct-03 05:00:00.000,2023-Oct-03 10:00:00.000,5516.532715,0,138417.9063,13.61418247,0,0,141.9439545
2023-Oct-03 05:15:00.000,2023-Oct-03 10:15:00.000,5958.492188,0,138408.5781,17.80297852,0,0,133.3835449
2023-Oct-03 05:30:00.000,2023-Oct-03 10:30:00.000,5898.958008,0,138377.4219,21.8967495,0,0,131.1156921
2023-Oct-03 05:45:00.000,2023-Oct-03 10:45:00.000,6126.355957,0,138638.5781,5.223541737,0,0,248.3683929
2023-Oct-03 06:00:00.000,2023-Oct-03 11:00:00.000,5747.859863,0,138708.5313,3.212706804,0,0,379.624115
2023-Oct-03 06:15:00.000,2023-Oct-03 11:15:00.000,5538.365723,0,138960,4.844593525,0,0,397.8537598
2023-Oct-03 06:30:00.000,2023-Oct-03 11:30:00.000,5592.395996,0,138602.8438,0,0,0,415.1088562
2023-Oct-03 06:45:00.000,2023-Oct-03 11:45:00.000,5949.750977,0,138799.9844,0.569272697,0,0,467.7324524
2023-Oct-03 07:00:00.000,2023-Oct-03 12:00:00.000,4965.76416,0,138772.6719,0.885706604,0,0,447.3659058
2023-Oct-03 07:15:00.000,2023-Oct-03 12:15:00.000,5466.797852,0,138837.6719,0,0,0,587.7102661
2023-Oct-03 07:30:00.000,2023-Oct-03 12:30:00.000,6871.519043,0,138769,0.17187424,0,0,695.336731
2023-Oct-03 07:45:00.000,2023-Oct-03 12:45:00.000,9363.366211,0,138869.0313,0,0,0,913.1235352
